order_id,order_date,amount,customer
ORD2111,2026-07-07,33970.85,cust_1115
ORD2112,2026-07-07,16410.56,cust_2383
ORD2113,2026-07-05,15900.74,cust_2826
ORD2114,2026-07-06,22505.78,cust_2063
ORD2115,2026-07-17,7491.19,cust_4554
ORD2116,2026-07-04,10294.84,cust_4212
ORD2117,2026-07-20,1578.17,cust_2111
ORD2118,2026-07-03,16524.46,cust_5689
ORD2119,2026-07-23,42364.96,cust_5291
ORD2120,2026-07-08,13880.4,cust_1261
ORD2120,2026-07-08,13880.4,cust_1261
ORD2121,2026-07-21,36767.93,cust_5372
ORD2122,2026-07-11,787.54,cust_9428
ORD2123,2026-07-18,33839.16,cust_2195
ORD2124,2026-07-09,41019.14,cust_5250
ORD2125,2026-07-07,7686.67,cust_8638
ORD2126,2026-07-24,39667.28,cust_5405
ORD2126,2026-07-24,39667.28,cust_5405
ORD2127,2026-07-18,34017.75,cust_2844
ORD2128,2026-07-22,34386.06,cust_9325
ORD2129,2026-07-03,8072.18,cust_9154
ORD2130,2026-07-10,12252.05,cust_2820
ORD2131,2026-07-03,36306.7,cust_5187
ORD2132,2026-07-26,24530.29,cust_4194
ORD2133,2026-07-26,41330.28,cust_6306
ORD2134,2026-07-24,23917.44,cust_7557
ORD2135,2026-07-17,23098.14,cust_4534
ORD2136,2026-07-16,38083.79,cust_6566
ORD2137,2026-07-23,3941.85,cust_3960
ORD2138,2026-07-15,13674.09,cust_8157
ORD2139,2026-07-12,21302.51,cust_2270
ORD2140,2026-07-15,37172.11,cust_1536
ORD2141,2026-07-28,6178.7,cust_9439
ORD2142,2026-07-12,24082.98,cust_9921
ORD2143,2026-07-04,4389.47,cust_5335
ORD2144,2026-07-04,3974.67,cust_5091
ORD2145,2026-07-27,23949.65,cust_2243
ORD2146,2026-07-26,4304.63,cust_5002
ORD2146,2026-07-26,4304.63,cust_5002
ORD2147,2026-07-08,6182.57,cust_6327
ORD2148,2026-07-05,4600.71,cust_8782
ORD2149,2026-07-01,25280.97,cust_2910
ORD2150,2026-07-22,6457.1,cust_3109
ORD2151,2026-07-26,38529.65,cust_9880
ORD2152,2026-07-20,24349.6,cust_9383
ORD2153,2026-07-10,43012.4,cust_6078
ORD2154,2026-07-28,14546.67,cust_2966
ORD2155,2026-07-22,44568.77,cust_9294
ORD2156,2026-07-10,27114.72,cust_6838
ORD2157,2026-07-16,39671.06,cust_7502
ORD2158,2026-07-18,36621.48,cust_8280
ORD2159,2026-07-09,40511.37,cust_2843
ORD2160,2026-07-08,6102.12,cust_6902
ORD2161,2026-07-28,38946.27,cust_6241
ORD2162,2026-07-10,22743.72,cust_5090
ORD2163,2026-07-17,44444.64,cust_5155
ORD2164,2026-07-19,30835.13,cust_3532
ORD2165,2026-07-17,15196.91,cust_2488
ORD2166,2026-07-23,5090.32,cust_1699
ORD2167,2026-07-27,11035.34,cust_5912
ORD2168,2026-07-03,21490.82,cust_2981
ORD2169,2026-07-05,41229.67,cust_1767
ORD2170,2026-07-14,29261.44,cust_3392
ORD2171,2026-07-08,18291.93,cust_4472
ORD2172,2026-07-28,44577.83,cust_3823
ORD2173,2026-07-11,39931.36,cust_9437
ORD2174,2026-07-24,34116.8,cust_9734
ORD2175,2026-07-07,23474.24,cust_4500
ORD2176,2026-07-01,17917.3,cust_3463
ORD2177,2026-07-17,23118.9,cust_2007
ORD2178,2026-07-17,43063.78,cust_8491
ORD2179,2026-07-17,877.27,cust_1712
ORD2180,2026-07-04,33618.5,cust_7722
ORD2181,2026-07-10,16259.77,cust_9047
ORD2182,2026-07-15,44903.82,cust_6093
ORD2183,2026-07-18,31649.18,cust_6191
ORD2184,2026-07-25,28498.93,cust_7149
ORD2185,2026-07-26,38261.02,cust_3365
ORD2186,2026-07-26,27217.85,cust_8185
ORD2187,2026-07-12,21139.13,cust_7787
ORD2188,2026-07-17,34603.42,cust_3880
ORD2189,2026-07-01,3006.6,cust_6187
ORD2190,2026-07-06,30105.13,cust_9077
ORD2191,2026-07-08,11489.63,cust_1119
ORD2192,2026-07-01,37508.07,cust_4431
ORD2193,2026-07-09,11618.3,cust_7637
ORD2194,2026-07-21,1399.79,cust_4762
ORD2195,2026-07-03,13106.05,cust_7936
ORD2195,2026-07-03,13106.05,cust_7936
ORD2196,2026-07-20,26833.67,cust_2274
ORD2197,2026-07-24,35518.93,cust_3583
ORD2198,2026-07-08,11236.39,cust_1643
ORD2199,2026-07-07,8881.55,cust_3852
ORD2200,2026-07-26,4397.28,cust_3505
ORD2201,2026-07-06,30108.28,cust_2418
ORD2202,2026-07-10,4888.69,cust_1027
ORD2203,2026-07-26,40046.22,cust_1690
ORD2204,2026-07-04,24979.16,cust_3065
ORD2205,2026-07-13,12928.2,cust_4465
ORD2206,2026-07-05,6094.31,cust_1634
ORD2207,2026-07-24,11943.63,cust_9821
ORD2207,2026-07-24,11943.63,cust_9821
ORD2208,2026-07-07,11792.69,cust_8773
ORD2209,2026-07-23,20659.37,cust_3683
ORD2210,2026-07-17,6248.46,cust_7835
ORD2211,2026-07-25,44665.07,cust_1538
ORD2212,2026-07-18,22583.06,cust_4401
ORD2213,2026-07-26,18040.52,cust_4623
ORD2214,2026-07-26,33744.74,cust_8478
ORD2215,2026-07-03,23451.7,cust_2613
ORD2216,2026-07-15,7973.7,cust_9153
ORD2217,2026-07-12,38052.98,cust_1497
ORD2218,2026-07-13,38142.05,cust_5982
ORD2219,2026-07-25,25081.62,cust_3194
ORD2220,2026-07-19,25949.01,cust_3172
ORD2221,2026-07-03,12308.25,cust_5173
ORD2222,2026-07-21,18331.75,cust_2462
ORD2223,2026-07-25,2970.16,cust_6193
ORD2224,2026-07-10,19142.51,cust_2358
ORD2225,2026-07-19,35890.52,cust_2914
ORD2226,2026-07-26,6971.24,cust_4597
ORD2227,2026-07-05,31965.53,cust_3970
ORD2228,2026-07-14,33237.09,cust_1002
ORD2229,2026-07-14,3210.32,cust_2895
ORD2230,2026-07-26,8810.05,cust_5910
ORD2231,2026-07-17,11166.46,cust_9519
ORD2231,2026-07-17,11166.46,cust_9519
ORD2232,2026-07-07,30610.88,cust_7631
ORD2233,2026-07-03,26272.68,cust_7102
ORD2234,2026-07-03,3824.19,cust_1439
ORD2235,2026-07-08,24511.32,cust_6864
ORD2236,2026-07-23,1597.62,cust_8671
ORD2237,2026-07-23,19930.99,cust_9628
ORD2238,2026-07-02,25606.67,cust_2475
ORD2239,2026-07-05,44415.47,cust_7539
ORD2240,2026-07-26,18178.23,cust_1191
ORD2241,2026-07-02,32173.17,cust_4270
ORD2242,2026-07-20,10777.78,cust_4154
ORD2242,2026-07-20,10777.78,cust_4154
ORD2243,2026-07-10,16168.59,cust_2946
ORD2244,2026-07-03,4932.05,cust_6742
ORD2245,2026-07-20,20430.35,cust_1467
ORD2246,2026-07-25,29456.82,cust_6359
ORD2247,2026-07-01,4207.61,cust_9570
ORD2247,2026-07-01,4207.61,cust_9570
ORD2248,2026-07-20,23830.89,cust_7848
ORD2249,2026-07-19,16023.15,cust_4544
ORD2250,2026-07-27,15350.75,cust_8213
ORD2251,2026-07-15,28234.12,cust_4839
ORD2252,2026-07-19,12947.62,cust_3844
ORD2253,2026-07-12,24961.92,cust_8927
ORD2254,2026-07-01,25606.28,cust_6107
ORD2255,2026-07-27,38602.49,cust_7573
ORD2256,2026-07-09,19194.88,cust_9886
ORD2257,2026-07-14,43102.71,cust_3397
ORD2258,2026-07-26,35321.25,cust_6481
ORD2259,2026-07-20,15614.22,cust_1596
ORD2260,2026-07-05,26667.12,cust_2023
ORD2261,2026-07-06,41750.92,cust_7229
ORD2261,2026-07-06,41750.92,cust_7229
ORD2262,2026-07-28,19860.4,cust_1983
ORD2263,2026-07-19,10177.7,cust_6320
ORD2263,2026-07-19,10177.7,cust_6320
ORD2264,2026-07-18,32318.7,cust_2717
ORD2265,2026-07-25,19250.69,cust_1182
ORD2266,2026-07-14,23788.26,cust_6496
ORD2267,2026-07-11,31285.29,cust_3968
ORD2268,2026-07-26,14758.14,cust_6925
ORD2269,2026-07-27,40309.13,cust_7857
ORD2270,2026-07-27,1076.05,cust_9050
ORD2271,2026-07-15,28826.19,cust_7650
ORD2272,2026-07-03,5172.59,cust_6851
ORD2273,2026-07-20,39520.74,cust_1697
ORD2274,2026-07-07,12653.61,cust_7015
ORD2275,2026-07-05,35705.91,cust_6181
ORD2276,2026-07-01,44317.58,cust_2440
ORD2277,2026-07-22,38242.29,cust_2674
ORD2278,2026-07-22,25951.03,cust_5038
ORD2279,2026-07-25,21997.94,cust_4575
ORD2280,2026-07-04,20238.3,cust_7872
ORD2281,2026-07-10,6464.82,cust_8738
ORD2282,2026-07-15,9697.04,cust_5166
ORD2283,2026-07-21,21251.46,cust_9492
ORD2284,2026-07-17,2744.28,cust_1076
ORD2285,2026-07-16,5222.33,cust_3906
ORD2286,2026-07-01,37829.19,cust_5130
ORD2287,2026-07-19,42111.99,cust_9086
ORD2288,2026-07-12,5104.65,cust_6593
ORD2289,2026-07-18,41587.61,cust_1990
ORD2290,2026-07-20,16410.39,cust_3485
ORD2291,2026-07-19,33565.76,cust_8396
ORD2292,2026-07-04,913.6,cust_2842
ORD2292,2026-07-04,913.6,cust_2842
ORD2293,2026-07-15,12173.57,cust_6863
ORD2294,2026-07-15,32117.11,cust_4766
ORD2295,2026-07-11,35147.09,cust_7347
ORD2296,2026-07-25,32153.77,cust_4528
ORD2297,2026-07-01,8246.61,cust_5513
ORD2298,2026-07-11,20987.23,cust_2024
ORD2299,2026-07-21,34328.13,cust_3298
ORD2300,2026-07-05,19829.68,cust_5493
ORD2301,2026-07-17,23638.33,cust_2665
ORD2302,2026-07-25,28574.22,cust_2523
ORD2303,2026-07-28,20440.47,cust_3307
ORD2304,2026-07-01,11619.61,cust_5440
ORD2305,2026-07-08,43597.99,cust_8770
ORD2306,2026-07-16,2109.54,cust_2136
ORD2307,2026-07-18,10780.35,cust_3350
ORD2308,2026-07-04,7350.32,cust_2941
ORD2309,2026-07-09,41475.64,cust_7403
ORD2310,2026-07-17,10369.42,cust_1949
ORD2311,2026-07-19,1968.77,cust_6604
ORD2312,2026-07-10,30833.23,cust_1247
ORD2313,2026-07-06,23913.94,cust_8928
ORD2314,2026-07-09,33974.09,cust_7461
ORD2315,2026-07-20,29527.65,cust_3530
ORD2316,2026-07-08,22884.45,cust_3482
ORD2317,2026-07-09,17658.07,cust_2480
ORD2317,2026-07-09,17658.07,cust_2480
ORD2318,2026-07-07,26624.7,cust_8521
ORD2319,2026-07-03,11470.32,cust_6525
ORD2320,2026-07-06,10636.86,cust_3230
ORD2321,2026-07-19,14847.93,cust_6230
ORD2322,2026-07-25,12811.3,cust_2370
ORD2323,2026-07-22,31952.49,cust_9808
ORD2324,2026-07-13,16146.08,cust_1343
ORD2325,2026-07-16,29429.58,cust_1090
ORD2326,2026-07-27,7821.58,cust_8448
ORD2327,2026-07-12,5425.37,cust_8580
ORD2327,2026-07-12,5425.37,cust_8580
ORD2328,2026-07-21,15240.08,cust_5808
ORD2329,2026-07-20,13087.84,cust_5808
ORD2330,2026-07-12,26721.5,cust_3581
ORD2331,2026-07-05,16765.93,cust_7198
ORD2332,2026-07-17,20291.11,cust_5651
ORD2333,2026-07-22,1664.79,cust_2836
ORD2334,2026-07-16,6455.72,cust_8074
ORD2335,2026-07-12,21107.1,cust_2158
ORD2336,2026-07-16,27666.87,cust_1342
ORD2337,2026-07-05,41282.77,cust_3483
ORD2338,2026-07-25,38913.3,cust_5835
ORD2339,2026-07-24,13858.17,cust_6275
ORD2340,2026-07-10,33115.48,cust_5840
ORD2341,2026-07-19,15139.34,cust_7438
ORD2342,2026-07-26,10333.94,cust_8005
ORD2343,2026-07-10,36419.5,cust_3465
ORD2344,2026-07-08,38548.94,cust_7561
ORD2344,2026-07-08,38548.94,cust_7561
ORD2345,2026-07-14,32531.26,cust_6898
ORD2346,2026-07-24,24156.18,cust_7352
ORD2347,2026-07-01,15737.78,cust_6080
ORD2348,2026-07-25,515.52,cust_1609
ORD2349,2026-07-15,41973.26,cust_1257
ORD2350,2026-07-26,35375.78,cust_6559
ORD2351,2026-07-26,4563.82,cust_8827
ORD2352,2026-07-26,19382.95,cust_6139
ORD2353,2026-07-19,22062.18,cust_8840
ORD2354,2026-07-19,35048.5,cust_7153
ORD2354,2026-07-19,35048.5,cust_7153
ORD2355,2026-07-01,40514.54,cust_2755
ORD2356,2026-07-28,19785.86,cust_1553
ORD2357,2026-07-17,3355.68,cust_4508
ORD2358,2026-07-24,18494.06,cust_1722
ORD2359,2026-07-14,28031.59,cust_4190
ORD2360,2026-07-24,39004.8,cust_9182
ORD2361,2026-07-17,43876.19,cust_9019
ORD2362,2026-07-14,44134.69,cust_4894
ORD2363,2026-07-08,34821.66,cust_7244
ORD2364,2026-07-10,27145.78,cust_4195
ORD2365,2026-07-27,35316.92,cust_9086
ORD2366,2026-07-09,10730.28,cust_6080
ORD2366,2026-07-09,10730.28,cust_6080
ORD2367,2026-07-17,3880.71,cust_4658
ORD2368,2026-07-16,44433.75,cust_7397
ORD2369,2026-07-12,36397.06,cust_5730
ORD2370,2026-07-05,18832.92,cust_1993
ORD2371,2026-07-03,35681.56,cust_9327
ORD2372,2026-07-28,36502.97,cust_9179
ORD2373,2026-07-25,11655.98,cust_9687
ORD2373,2026-07-25,11655.98,cust_9687
ORD2374,2026-07-24,28991.56,cust_4034
ORD2375,2026-07-23,26097.33,cust_4025
ORD2376,2026-07-11,32573.77,cust_6911
ORD2377,2026-07-24,29142.82,cust_4216
ORD2378,2026-07-18,31523.52,cust_7792
ORD2379,2026-07-17,43600.21,cust_7673
ORD2380,2026-07-14,27039.77,cust_1157
ORD2381,2026-07-19,35584.43,cust_3159
ORD2382,2026-07-28,10021.52,cust_4197
ORD2383,2026-07-04,2161.14,cust_2746
ORD2384,2026-07-11,24039.71,cust_3817
ORD2385,2026-07-10,3333.91,cust_2232
ORD2386,2026-07-22,24306.07,cust_5771
ORD2387,2026-07-14,26297.41,cust_2719
ORD2388,2026-07-28,2638.51,cust_6497
ORD2389,2026-07-09,41692.46,cust_2612
ORD2389,2026-07-09,41692.46,cust_2612
ORD2390,2026-07-13,18723.47,cust_1912
ORD2391,2026-07-28,16158.68,cust_1566
ORD2392,2026-07-17,22968.2,cust_9136
ORD2393,2026-07-27,35771.77,cust_7648
ORD2394,2026-07-12,15460.35,cust_7586
ORD2395,2026-07-03,16287.89,cust_4077
ORD2396,2026-07-08,13139.53,cust_4990
ORD2397,2026-07-20,22145.51,cust_4072
ORD2398,2026-07-21,28708.11,cust_4624
ORD2399,2026-07-08,25430.45,cust_6379
ORD2400,2026-07-15,32602.92,cust_8540
ORD2401,2026-07-03,35239.79,cust_9646
ORD2402,2026-07-25,38102.29,cust_5938
ORD2403,2026-07-19,2815.68,cust_9421
ORD2404,2026-07-24,40246.22,cust_9127
ORD2405,2026-07-24,2691.55,cust_5088
ORD2406,2026-07-03,42695.02,cust_2197
ORD2407,2026-07-20,4908.42,cust_8699
ORD2407,2026-07-20,4908.42,cust_8699
ORD2408,2026-07-14,44245.45,cust_2667
ORD2409,2026-07-07,24375.38,cust_2441
ORD2410,2026-07-28,36894.77,cust_2665
ORD2411,2026-07-15,22965.87,cust_9904
ORD2411,2026-07-15,22965.87,cust_9904
ORD2412,2026-07-08,36644.5,cust_8340
ORD2412,2026-07-08,36644.5,cust_8340
ORD2413,2026-07-03,38544.18,cust_2889
ORD2414,2026-07-20,32366.05,cust_1915
ORD2415,2026-07-06,31041.58,cust_7266
ORD2416,2026-07-04,6564.7,cust_3857
ORD2417,2026-07-15,15645.29,cust_9295
ORD2418,2026-07-25,11780.91,cust_2497
ORD2419,2026-07-01,7216.35,cust_7567
ORD2420,2026-07-15,36407.03,cust_2889
ORD2421,2026-07-20,3694.85,cust_2378
ORD2421,2026-07-20,3694.85,cust_2378
ORD2422,2026-07-21,37732.49,cust_8913
ORD2423,2026-07-11,38283.96,cust_8150
ORD2424,2026-07-17,22275.44,cust_3173
ORD2425,2026-07-09,4927.39,cust_5183
ORD2426,2026-07-17,6755.18,cust_3774
ORD2427,2026-07-07,16182.94,cust_4761
ORD2428,2026-07-14,23552.46,cust_6984
ORD2429,2026-07-10,34226.7,cust_3346
ORD2430,2026-07-17,12519.7,cust_1777
ORD2431,2026-07-03,31093.35,cust_3185
ORD2432,2026-07-10,16693.1,cust_8031
ORD2433,2026-07-11,25332.96,cust_2740
ORD2434,2026-07-18,31266.9,cust_8341
ORD2435,2026-07-28,31119.49,cust_3875
ORD2436,2026-07-13,3501.01,cust_9915
ORD2437,2026-07-11,38229.46,cust_7804
ORD2438,2026-07-25,33162.98,cust_8017
ORD2439,2026-07-06,41170.03,cust_6672
ORD2440,2026-07-01,43702.82,cust_5914
ORD2441,2026-07-21,29486.34,cust_3533
ORD2442,2026-07-05,24023.7,cust_2547
ORD2443,2026-07-06,38870.97,cust_2496
ORD2444,2026-07-20,12913.19,cust_8961
ORD2445,2026-07-02,14022.42,cust_8832
ORD2446,2026-07-07,33850.24,cust_9938
ORD2447,2026-07-08,1928.6,cust_7975
ORD2448,2026-07-05,29122.33,cust_6685
ORD2449,2026-07-13,1069.94,cust_7532
ORD2449,2026-07-13,1069.94,cust_7532
ORD2450,2026-07-15,22997.65,cust_2895
ORD2451,2026-07-19,40624.25,cust_1747
ORD2452,2026-07-23,29823.2,cust_4217
ORD2453,2026-07-22,5461.77,cust_3290
ORD2454,2026-07-16,30954.55,cust_9782
ORD2455,2026-07-23,29518.73,cust_9297
ORD2456,2026-07-05,16782.25,cust_3729
ORD2457,2026-07-05,24945.09,cust_9913
ORD2458,2026-07-11,32836.22,cust_4490
ORD2459,2026-07-24,5269.03,cust_9640
ORD2460,2026-07-07,34430.35,cust_9499
ORD2461,2026-07-20,34347.69,cust_8812
ORD2461,2026-07-20,34347.69,cust_8812
ORD2462,2026-07-27,39144.12,cust_4993
ORD2463,2026-07-13,39623.71,cust_1869
ORD2464,2026-07-17,23341.73,cust_8046
ORD2465,2026-07-04,28068.33,cust_8455
ORD2465,2026-07-04,28068.33,cust_8455
ORD2466,2026-07-13,20593.58,cust_1858
ORD2467,2026-07-03,40163.9,cust_7511
ORD2468,2026-07-07,35646.03,cust_3327
ORD2469,2026-07-11,15966.17,cust_9583
ORD2469,2026-07-11,15966.17,cust_9583
ORD2470,2026-07-28,14810.64,cust_1710
ORD2471,2026-07-23,30429.76,cust_3135
ORD2472,2026-07-25,2914.59,cust_1907
ORD2472,2026-07-25,2914.59,cust_1907
ORD2473,2026-07-14,8837.62,cust_9318
ORD2474,2026-07-04,1098.64,cust_2198
ORD2475,2026-07-14,33332.53,cust_6444
ORD2476,2026-07-15,35878.61,cust_5197
ORD2477,2026-07-12,43699.52,cust_1414
ORD2478,2026-07-04,24037.06,cust_2570
ORD2479,2026-07-11,19235.52,cust_8610
ORD2480,2026-07-28,7265.85,cust_3604
ORD2481,2026-07-24,31187.06,cust_5356
ORD2482,2026-07-22,43043.59,cust_2412
ORD2483,2026-07-09,20891.17,cust_5289
ORD2484,2026-07-05,40501.4,cust_4551
ORD2485,2026-07-06,8348.45,cust_1220
ORD2486,2026-07-26,25855.99,cust_8958
ORD2487,2026-07-16,15171.55,cust_1347
ORD2488,2026-07-18,38317.52,cust_3220
ORD2489,2026-07-13,15840.24,cust_8936
ORD2490,2026-07-13,16184.98,cust_8983
ORD2491,2026-07-25,15109.52,cust_9578
ORD2492,2026-07-04,11745.12,cust_2778
ORD2493,2026-07-14,30488.76,cust_7649
ORD2494,2026-07-15,4897.12,cust_2424
ORD2495,2026-07-10,9104.69,cust_2050
ORD2496,2026-07-08,36890.51,cust_4737
ORD2497,2026-07-07,27192.38,cust_1891
ORD2498,2026-07-01,26078.52,cust_4507
ORD2499,2026-07-15,18451.5,cust_7824
ORD2500,2026-07-10,29368.2,cust_8168
ORD2501,2026-07-09,33775.16,cust_9267
ORD2502,2026-07-02,8399.71,cust_1779
ORD2503,2026-07-28,17750.96,cust_1588
ORD2504,2026-07-04,8636.0,cust_3553
ORD2505,2026-07-09,40829.3,cust_2556
ORD2506,2026-07-26,28352.97,cust_6227
ORD2507,2026-07-11,9393.64,cust_6724
ORD2508,2026-07-15,14910.89,cust_4904
ORD2509,2026-07-06,18265.36,cust_8645
ORD2510,2026-07-21,33207.98,cust_8784
ORD2511,2026-07-16,8815.53,cust_5409
ORD2512,2026-07-14,18914.54,cust_2071
ORD2513,2026-07-26,8331.92,cust_8178
ORD2514,2026-07-15,20264.77,cust_1503
ORD2515,2026-07-24,18510.48,cust_6074
ORD2516,2026-07-10,18340.03,cust_9742
ORD2517,2026-07-02,2269.58,cust_3516
ORD2518,2026-07-04,26324.3,cust_5441
ORD2519,2026-07-24,21211.49,cust_5742
ORD2520,2026-07-15,30189.15,cust_2322
ORD2521,2026-07-04,42329.2,cust_1167
ORD2521,2026-07-04,42329.2,cust_1167
ORD2522,2026-07-01,16718.37,cust_9033
ORD2523,2026-07-04,5072.82,cust_2523
ORD2524,2026-07-18,16308.98,cust_8289
ORD2525,2026-07-24,35069.41,cust_8860
ORD2526,2026-07-07,16422.66,cust_5636
ORD2527,2026-07-25,17888.33,cust_2681
ORD2528,2026-07-27,29338.46,cust_2847
ORD2529,2026-07-14,30241.24,cust_6335
ORD2530,2026-07-02,24089.03,cust_6664
ORD2531,2026-07-12,15815.7,cust_8260
ORD2532,2026-07-06,21261.76,cust_6989
ORD2533,2026-07-14,24633.25,cust_5418
ORD2534,2026-07-06,25718.86,cust_6588
ORD2535,2026-07-18,4410.38,cust_4648
ORD2535,2026-07-18,4410.38,cust_4648
ORD2536,2026-07-19,18093.42,cust_3186
ORD2537,2026-07-03,37513.99,cust_1741
ORD2538,2026-07-14,34454.0,cust_9637
ORD2539,2026-07-12,44636.36,cust_2996
ORD2540,2026-07-11,43013.62,cust_7656
ORD2541,2026-07-20,22778.27,cust_1748
ORD2541,2026-07-20,22778.27,cust_1748
ORD2542,2026-07-07,37470.95,cust_8634
ORD2543,2026-07-26,6434.89,cust_8756
ORD2544,2026-07-14,27555.07,cust_6802
ORD2545,2026-07-20,30518.67,cust_7616
ORD2546,2026-07-04,6181.24,cust_8292
ORD2547,2026-07-15,28485.44,cust_5788
ORD2548,2026-07-04,32389.98,cust_8857
ORD2549,2026-07-16,14818.4,cust_8753
ORD2550,2026-07-19,23462.08,cust_5885
ORD2551,2026-07-14,4665.59,cust_5847
ORD2552,2026-07-10,10856.21,cust_1496
ORD2553,2026-07-09,44882.03,cust_8694
ORD2553,2026-07-09,44882.03,cust_8694
ORD2554,2026-07-26,34135.03,cust_1881
ORD2555,2026-07-21,42213.94,cust_9467
ORD2556,2026-07-27,4178.93,cust_2233
ORD2557,2026-07-11,22565.71,cust_8723
ORD2558,2026-07-22,4215.21,cust_8660
ORD2559,2026-07-06,18523.66,cust_8578
ORD2560,2026-07-22,36895.94,cust_8022
ORD2561,2026-07-05,1255.88,cust_3967
ORD2562,2026-07-20,2389.61,cust_5745
ORD2563,2026-07-17,43833.89,cust_6438
ORD2564,2026-07-28,32551.33,cust_7200
ORD2564,2026-07-28,32551.33,cust_7200
ORD2565,2026-07-23,4688.97,cust_4742
ORD2566,2026-07-27,42665.19,cust_8179
ORD2567,2026-07-15,5275.92,cust_3480
ORD2568,2026-07-11,32437.03,cust_4628
ORD2568,2026-07-11,32437.03,cust_4628
ORD2569,2026-07-09,6011.39,cust_8185
ORD2570,2026-07-07,20076.63,cust_4280
ORD2571,2026-07-05,10328.81,cust_3001
ORD2572,2026-07-05,32368.14,cust_9964
ORD2573,2026-07-02,36907.79,cust_9315
ORD2573,2026-07-02,36907.79,cust_9315
ORD2574,2026-07-10,25644.06,cust_8429
ORD2575,2026-07-12,41403.29,cust_7166
ORD2576,2026-07-05,35398.87,cust_5942
ORD2577,2026-07-17,7417.02,cust_9073
ORD2578,2026-07-16,35893.22,cust_5703
ORD2579,2026-07-14,43678.58,cust_4476
ORD2580,2026-07-10,19193.08,cust_4833
ORD2581,2026-07-24,41836.42,cust_9320
ORD2582,2026-07-12,21398.95,cust_5039
ORD2583,2026-07-27,31161.08,cust_7090
ORD2584,2026-07-15,1645.75,cust_8212
ORD2585,2026-07-22,40607.64,cust_9836
ORD2586,2026-07-08,3401.22,cust_7452
ORD2586,2026-07-08,3401.22,cust_7452
ORD2587,2026-07-25,15948.27,cust_4032
ORD2588,2026-07-20,19709.23,cust_4753
ORD2589,2026-07-26,22965.71,cust_9479
ORD2590,2026-07-25,39553.2,cust_5864
ORD2591,2026-07-04,14140.51,cust_9841
ORD2592,2026-07-21,33807.53,cust_3186
ORD2593,2026-07-11,37483.69,cust_7247
ORD2594,2026-07-07,7078.12,cust_6956
ORD2595,2026-07-01,20919.05,cust_8595
ORD2596,2026-07-23,1417.56,cust_3058
ORD2597,2026-07-24,39168.82,cust_9324
ORD2598,2026-07-11,38730.24,cust_7685
ORD2599,2026-07-11,24073.2,cust_6970
ORD2600,2026-07-15,28409.14,cust_9471
ORD2601,2026-07-24,16653.31,cust_6853
ORD2602,2026-07-19,10790.6,cust_8462
ORD2603,2026-07-24,25663.92,cust_4970
ORD2604,2026-07-09,29713.49,cust_5622
ORD2605,2026-07-20,24055.14,cust_1529
ORD2606,2026-07-17,27160.15,cust_6082
ORD2607,2026-07-27,25175.0,cust_9298
ORD2608,2026-07-14,3622.8,cust_4789
ORD2609,2026-07-13,4428.31,cust_5832
ORD2610,2026-07-23,26735.75,cust_3388
ORD2611,2026-07-21,13876.24,cust_4920
ORD2612,2026-07-01,43748.62,cust_9975
ORD2613,2026-07-07,10764.43,cust_4450
ORD2614,2026-07-04,31332.62,cust_4574
ORD2615,2026-07-14,5258.68,cust_4769
ORD2615,2026-07-14,5258.68,cust_4769
ORD2616,2026-07-16,9007.1,cust_4998
ORD2617,2026-07-15,6928.01,cust_4887
ORD2618,2026-07-24,31646.96,cust_8061
ORD2619,2026-07-23,18468.32,cust_7558
ORD2620,2026-07-16,9976.02,cust_1258
ORD2621,2026-07-28,14898.8,cust_5836
ORD2622,2026-07-13,24577.7,cust_3303
ORD2623,2026-07-14,36235.56,cust_5503
ORD2624,2026-07-08,9076.7,cust_4700
ORD2625,2026-07-13,29449.45,cust_9939
ORD2626,2026-07-01,10287.23,cust_8377
ORD2627,2026-07-05,28884.28,cust_3786
ORD2628,2026-07-22,36110.46,cust_9923
ORD2629,2026-07-15,3098.13,cust_3284
ORD2630,2026-07-23,20847.89,cust_1481
ORD2630,2026-07-23,20847.89,cust_1481
ORD2631,2026-07-12,38399.01,cust_7749
ORD2632,2026-07-04,34425.38,cust_8092
ORD2633,2026-07-01,39359.28,cust_3524
ORD2634,2026-07-08,7493.46,cust_8656
ORD2635,2026-07-01,8777.86,cust_9985
ORD2636,2026-07-14,33507.37,cust_6448
ORD2637,2026-07-09,28909.73,cust_4540
ORD2638,2026-07-09,40587.56,cust_3303
ORD2639,2026-07-06,37595.69,cust_6100
ORD2640,2026-07-17,1414.52,cust_9740
ORD2641,2026-07-07,19039.64,cust_5135
ORD2642,2026-07-02,35477.96,cust_6475
ORD2643,2026-07-26,6295.6,cust_5838
ORD2643,2026-07-26,6295.6,cust_5838
ORD2644,2026-07-03,32064.81,cust_7488
ORD2645,2026-07-15,11501.04,cust_7809
ORD2646,2026-07-12,27638.34,cust_4616
ORD2647,2026-07-19,2278.35,cust_2542
ORD2648,2026-07-04,17399.8,cust_3420
ORD2649,2026-07-19,40977.69,cust_5775
ORD2649,2026-07-19,40977.69,cust_5775
ORD2650,2026-07-20,35944.77,cust_7714
ORD2651,2026-07-19,41871.45,cust_7455
ORD2651,2026-07-19,41871.45,cust_7455
ORD2652,2026-07-18,14060.37,cust_3627
